prompt,reference,split
"
Question: Stock A has an expected return of 14% and a standard deviation of 35%. Stock B has an expected return of 16% and a standard deviation of 55%. The correlation coefficient between Stocks A and B is 0.2. The expected return of a portfolio invested 20% in Stock A and 80% in Stock B is 15.60%. What is the standard deviation of a portfolio invested 20% in Stock A and 80% in Stock B?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",45.915%,train
"
Question: At a price of {eq}\$9.50

{/eq}/pound, people buy {eq}45

{/eq} pounds of lamb. At a price of {eq}\$10.50

{/eq}/pound, people buy {eq}35

{/eq} pounds of lamb. What is the price elasticity of demand for lamb in this price range?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",-2.5,train
"
Question: Find Producers Surplus :

p = 200 + q;

p' = 280.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",3200,train
"
Question: Let market supply be Q = 10.2 + 0.25p and market demand be Q = 15.6 - 0.5p

Algebraically solve for the  after-tax equilibrium price and quantity in the corn market if a specific tax of t = $2.10 is applied to customers.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",The equilibrium price is $5.8 and the equilibrium quantity is 11.65 units of corn.,train
"
Question: Suppose the number of people who retire is greater than the number of people who enter the workforce and find jobs. All else the same, the labor force participation rate will do what, and the unemployment rate will do what?

a. decrease; increase

b. decrease; decrease

c. increase; increase

d. decrease; not change

e. increase; decrease

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) decrease; decrease,train
"
Question: Imagine that you are creating your own country! Which economic system would you put in place? Thoroughly explain the system of economy and why you would choose it for your country. Your response should be a full paragraph (6-8 sentences).
 

Choices: Market economy, Command economy, and Traditional economy

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Market economy,train
"
Question: The number of people officially unemployed is not the same as the number of people who can't find a job because

a. People who have jobs continue to look for better ones.

b. The armed forces are included.

c. Discouraged workers are not counted.

d. All of the answers above are correct.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(C) Discouraged workers are not counted.,train
"
Question: The cost of hiring 6 units of labor is $120 per day, whereas hiring 7 units of labor is $130 per day for a firm. Determine the marginal cost of hiring the 7th labor unit.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$10 per day,train
"
Question: If total income remains the same but wages fall, the aggregate demand curve will most likely _____.

(a) shift to the right

(b) shift to the left

(c) become flattered

(d) becomes steeper.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) shift to the right,train
"
Question: Devi has a shop in Imre where she makes lutes. Making one lute costs $200. On the other hand, it costs $500 to make 4 lutes. Devi's discount rate is 20%. What is the variable cost of manufacturing 2 lutes?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",$200,train
"
Question: Refer to the figures above. Suppose the graphs represent the demand for use of a local golf course for which there is no significant competition (it has a local monopoly). P denotes the price of a round of golf and Q is the quantity of rounds sold each day. If the left graph represents the demand during weekdays and the right graph the weekend demand, this profit-maximizing golf course should:

A) charge $9 for each round, regardless of the day of the week.

B) charge $7 for each round, regardless of the day of the week.

C) charge $7 for each round on weekdays, and $10 during the weekend.

D) charge $9 for each round on weekdays, and $10 during the weekend.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(C) charge $7 for each round on weekdays, and $10 during the weekend.",train
"
Question: Sally became an employee of DotGismo, Inc., a privately held firm. On December 15, 20X3, Sally was allowed to buy 20,000 shares of DotGismo stock for $40,000. When sally bought the stock, each share was worth $2. DotGismo retained the right to repurchase each share for $2 original purchase price if Sally leaves DotGismo at any time during the next two years for any reason. DotGismo stock increased to $5 per share in December 15, 20X5, when the two-year restriction ended. Sally sold the stock on January 18, 20X6 for $9 per share, after the announcement of a new patent for DotGismo. Advise Sally roughly how much tax she must pay and for what year(s). Assume Sally is in the 35{eq}\%

{/eq} tax bracket for ordinary income and 15{eq}\%

{/eq} for long term capital gains.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","$12,000 in 20X6",train
"
Question: Evaluate the following statement as true or false. Provide your reasoning.

A risk-averse person prefers the expected utility of income of a risky bet to the utility of the expected income of the same bet.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",true,train
