prompt,reference,split
"
Translate the following text from French to Hungarian:

Parce que mes recherches s’exerçaient naturellement sur le document français, plus complet que les autres, et où manque ce mot important.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mert természetesen a francia iratot vizsgáltam, hiszen az volt a legteljesebb! Ebben pedig nem szerepel ez a fontos szó.",train
"
Translate the following text from French to Dutch:

A notre entrée, l'hôte, comme s'il ne nous avait pas encore vus, nous salua du mot «saellvertu,» qui signifie «soyez heureux», et il vint nous baiser sur la joue.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Toen wij binnentraden, groette onze gastheer ons, alsof hij ons nog niet gezien had, met het woord ""saellvertu""! dat wil zeggen ""weest gelukkig"", en kwam ons de wang kussen.",train
"
Translate the following text from Spanish to Dutch:

Decís que vamos a...

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Gij zegt, dat wij gaan....”",train
"
Translate the following text from English to French:

Il est venu ici avec sa victime, dans un fiacre a quatre roues, attelé d’un cheval dont trois des fers étaient usés, tandis que le quatrieme, un de ceux de devant, était neuf.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","He came here with his victim in a four-wheeled cab, which was drawn by a horse with three old shoes and one new one on his off fore leg.",train
"
Translate the following text from English to Hungarian:

""You see, my friend, it's an issue of the monster, the notorious narwhale.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Édes fiam, a tengeri szörnyről van ugyanis szó... a híres narválról...",train
"
Translate the following text from English to Spanish:

Someone seems to be very deeply interested in your movements."" Out of the envelope he took a half-sheet of foolscap paper folded into four.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Alguien parece estar muy interesado en sus movimientos -Holmes sacó del sobre medio pliego doblado en cuatro que procedió a abrir y extender sobre la mesa.,train
"
Translate the following text from English to Spanish:

Conseil and Land spent the long hours with me.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Conseil y Land pasaban mucho tiempo conmigo.,train
"
Translate the following text from English to Dutch:

""Captain,"" I said, ""I don't doubt--""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Kapitein,"" zeide ik, ""ik twijfel niet....""",train
"
Translate the following text from French to Hungarian:

Et comme Harbert cherchait à saisir cette main, qui venait de le sauver, l'inconnu se croisa les bras, sa poitrine se gonfla, son regard se voila, et il parut vouloir fuir; mais, faisant un violent effort sur lui-même, et d'un ton brusque:

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Harbert meg akarta ragadni megmentője jobbját, amely megmentette őt, az idegen azonban keresztbe fonta karját, melle zihált, tekintete elborult, és úgy rémlett, nyomban elfut; de aztán nagy nehezen erőt vett magán, és nyersen odavetette:",train
"
Translate the following text from German to French:

Es machte sich kurz vor elf Uhr als ein entferntes Rollen bemerkbar.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Il se produisit un peu avant onze heures sous la forme d’un roulement éloigné.,train
"
Translate the following text from German to Hungarian:

»Unbedingt, und zwar so, daß Ihr Händchen recht nahe an seine Lippen kommt.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Föltétlenűl, még pedig úgy, hogy az ön kezecskéje minél közelebb essék az ő ajkaihoz.",train
"
Translate the following text from English to Hungarian:

""That was it,"" said Holmes, nodding approvingly; ""I have no doubt of it.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Biztosan így volt - biccentett jóváhagyólag Holmes. - Semmi kétségem afelől, hogy így volt.",train
"
Translate the following text from English to Hungarian:

""Whether by chance or mistrust, the queen made Madame de Surgis sleep in her chamber, and detained her all day.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Vagy a véletlen hozta úgy, vagy bizalmatlan volt a királyné, Surgis asszonyt éjszakára nem engedte eltávozni szobájából, és egész nap magánál tartotta.",train
"
Translate the following text from English to Dutch:

Athos made a step toward Milady.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Athos naderde nu milady.,train
"
Translate the following text from Hungarian to Italian:

Én nem vagyok hosszabb egy kilométernél - mondta Alice.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","— Io non sono alta un miglio, — disse Alice.",train
"
Translate the following text from English to Swedish:

They do make me so wild.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",De driver mig till vansinne.,train
"
Translate the following text from German to Hungarian:

Sie sind albern und dumm, weil Sie ihm kein Zeichen machen, sich auch Ihnen zu nähern – wie sehr Sie auch leiden mögen. Und Sie wollen auch keinen Schritt thun, um ihm dorthin entgegen zu eilen, wo es Ihrer wartet.«

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ostoba, mert bármennyire szenved is, a kisujját sem mozdítja, és egyetlen lépést sem tesz arrafelé, ahol ez az érzés vár magára.",train
"
Translate the following text from French to Dutch:

En effet, il s'assit dans son fauteuil, et, la plume à la main, il commença à établir des formules qui ressemblaient à un calcul algébrique.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Hij ging inderdaad in zijn armstoel zitten en met de pen in de hand begon hij formules neer te schrijven, die op een algebraisch vraagstuk geleken.",train
"
Translate the following text from German to Dutch:

Becky weinte, und Tom zermarterte sich das Hirn, um etwas zu ihrer Aufheiterung zu finden, aber all seine ermunternden Worte waren längst verbrauchte Argumente und klangen wie Hohn.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Zij spraken van huis, van hunne ouders, van hun heerlijk bed en voor alle dingen van het verrukkelijke licht; Becky schreide en Tom verzon van alles on haar op te beuren! Maar alle troostwoorden waren afgesleten en klonken als bijtende spot.",train
"
Translate the following text from Spanish to Italian:

Pero el viejo, cada vez que encontraba una seta se inclinaba, la cogía y murmuraba, guardándosela en el pecho, entre los pliegues del zamarrón: –Una golosina para mi vieja.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ma il vecchio, incontrando i funghi, si chinava ogni volta, tirava su e metteva in petto: «Ancora un regalo per la vecchia» diceva.",train
